gene,Allen_Astrocyte,Allen_CGE interneuron,Allen_Committed oligodendrocyte precursor,Allen_Deep-layer corticothalamic and 6b,Allen_Deep-layer intratelencephalic,Allen_Deep-layer near-projecting,Allen_Eccentric medium spiny neuron,Allen_Fibroblast,Allen_Hippocampal CA1-3,Allen_LAMP5-LHX6 and Chandelier,Allen_MGE interneuron,Allen_Medium spiny neuron,Allen_Microglia,Allen_Upper-layer intratelencephalic,Allen_endothelial cell,Allen_pericyte,Allen_vascular associated smooth muscle cell,HRCA_GABAergic amacrine cell,HRCA_H1 horizontal cell,HRCA_H2 horizontal cell,HRCA_Mueller cell,HRCA_OFF midget ganglion cell,HRCA_OFF parasol ganglion cell,HRCA_OFFx cell,HRCA_ON midget ganglion cell,HRCA_ON parasol ganglion cell,HRCA_ON-blue cone bipolar cell,HRCA_S cone cell,HRCA_amacrine cell,HRCA_astrocyte,HRCA_diffuse bipolar 1 cell,HRCA_diffuse bipolar 2 cell,HRCA_diffuse bipolar 3a cell,HRCA_diffuse bipolar 3b cell,HRCA_diffuse bipolar 4 cell,HRCA_diffuse bipolar 6 cell,HRCA_flat midget bipolar cell,HRCA_giant bipolar cell,HRCA_glycinergic amacrine cell,HRCA_invaginating midget bipolar cell,HRCA_microglial cell,HRCA_retinal bipolar neuron,HRCA_retinal cone cell,HRCA_retinal ganglion cell,HRCA_retinal pigment epithelial cell,HRCA_retinal rod cell,HRCA_rod bipolar cell,HRCA_starburst amacrine cell,Mona_B cell,Mona_Schwann cell,Mona_T cell,Mona_astrocyte,Mona_endothelium,Mona_fibroblast,Mona_macrophage,Mona_melanocyte,Mona_microglial cell,Mona_myelinating Schwann cell,Mona_natural killer cell,Mona_pericyte,Mona_pigmented epithelial cell,Mona_vascular associated smooth muscle cell,OPC,Oligodendrocyte
STAM2,77.3264759731504,215.46506329202,1.88420870771111,163.298571132068,504.39687348901,28.6544662703452,61.919446309328,5.04388177141129,171.509372923747,47.1863836063408,261.139731758251,229.938684949869,35.1709296163984,746.417684429248,0.99732161930656,1.20261321340751,0.863426544867119,127.586311423874,122.334787930241,131.443355098699,110.792628566789,127.6490707528,119.019803474246,95.2141117561677,128.330468355061,118.577874784107,113.739091560847,82.7319341734504,138.653166119837,145.022807869064,99.8274870336011,105.514574379529,102.308744634935,103.669498707795,104.619764604405,104.149899314536,101.808587295991,100.112547426447,117.943135177596,99.9097356465381,164.487594849095,114.216843941519,91.457389940981,131.592132244169,122.948393751459,136.542598960478,88.8873186594722,114.264579560519,126.679362791857,139.573357162515,98.5467047509763,299.486188370946,179.1690688865,237.510535241356,196.299266791054,141.662336530183,141.394930868871,177.419215092896,103.827619512541,124.674909923502,199.574793601312,136.148491851945,181.28825405560565,238.93923541942002
STAMBP,44.9746124617506,144.499965794365,2.05523688271874,79.0135674622087,242.449830769071,13.9895249590982,25.4571090324908,1.91319653398359,84.3879104531262,33.137433603384,162.223122777359,142.575174129873,18.5913423798542,391.950196595438,0.545985385613345,0.652101913662749,0.558981346965996,115.232604549118,189.427256322713,184.196401177458,119.781022957907,122.053522086082,111.529261290156,142.311698546377,121.95860466956,105.477725754535,150.919181245061,96.5335126953568,123.176710828842,112.140453493943,134.467846708917,122.809071094284,118.784571477871,127.401487809212,130.351080433923,147.495053832837,121.370913996338,134.700570397489,115.670052050296,127.747771254614,97.7723465886229,136.064994484451,102.219651872094,116.924536399584,87.0377242893989,124.302321581097,111.417916799803,134.886148532707,81.9689994535543,70.9433638616098,70.0071887711143,196.624319667368,79.7779433947287,116.651817184997,78.833110519711,80.1305433439202,81.573998578195,166.982790675667,56.2160591835855,72.391883181388,141.619175572457,87.1350347852451,97.2579727867694,274.7760862473855
STAMBPL1,24.8788018983548,162.723162780559,0.588452873331317,366.458302171421,968.318045153759,87.8852916929008,125.876736805611,4.49891063748869,178.185269314299,73.9986735170699,292.650948307749,301.886469758161,63.877573974034,1433.08276256304,0.232240974618839,2.10320027732912,1.23275350625537,104.340845092236,110.121416122137,99.3982850778199,205.80257258709,133.702280035778,101.014873183391,40.5877040006969,94.1899032269716,63.1021263114596,34.3815883101331,3.48916310947073,129.548701944987,14.7804522191202,38.4974987005967,12.3095561928875,28.5768611545944,50.8740451999013,67.8679144830258,43.1831165574855,42.7363027060733,20.8694596078941,97.6631489403504,45.2129695156537,179.249302079142,62.9916131608491,2.88865349223509,90.1772117132218,6.08655414611181,3.15706964648331,50.1487506994468,52.8167176766863,147.171612655245,19.7921703526955,134.160117854052,222.85883813687,20.872136353272,86.910006373502,55.5689051216923,90.4879311562685,210.661273521233,5.21821220861459,104.401252769516,54.293912386041,14.8835439295894,249.605568395233,159.3308483323401,6.30768432829644
STAR,0.43481739408718,19.2348721231032,0.0130445218226154,4.48006855041158,15.343256446023,0.981237919323403,0.892825049192343,0.0304372175861026,5.71350055830554,2.94081497534296,30.9285612414211,8.48908492389537,0.186971479457487,32.096770640202,0.00701104829038,0.0054913845361073,0.0,7.3368660105302,3.02901998639641,2.84473206451673,6.34555867428123,4.77521359983851,4.37459943128194,6.73631349523422,4.75400168697105,7.4726202210939,4.59753797170384,3.8380794204178,6.81417555303146,4.69154803584434,5.95565910800018,4.23051465744697,3.42819999526915,3.87743658549775,3.81576585959679,4.17247749101407,5.0321694691922,5.04619983228546,6.48641857457598,3.40695084927578,1.91710483507104,3.7579855619515,4.19572240502829,9.35613454861242,2.43462165844472,4.85565270628243,4.03774160220989,4.58529536004658,0.0,0.25704117341163,0.365891230511051,3.25528465620593,0.59634675295063,4.36995904467139,0.180809886513099,0.835273210673247,0.715561391036798,5.21821220861459,0.0,0.670295214642482,0.45101648271483,0.907656612346303,1.159009704877181,1.16382256100372
STARD10,0.526129046845488,6.98026856641286,0.0362347828405983,3.4640452395612,7.60930439652565,0.914565918896702,0.808760353002154,0.0391335654678462,1.70883235876262,1.62621705388605,6.01787273416657,2.73934958274923,0.134793392167026,12.3575103399577,0.0078874293266775,0.0096099229381878,0.0349363341853748,28.9134013036178,37.5676311803169,30.6645382836877,40.4298805598673,29.0299926750193,26.0480534557385,25.3036313644512,31.2449598466283,25.216249305749,19.3896166632727,24.6179841612657,21.2702052204443,22.9180045644785,14.482744232854,10.9821486592867,10.8474387910009,38.0819664647101,10.7192896187357,14.2593405518151,8.82950768487414,15.6203974707932,24.2399164107624,6.21601017280876,10.5440765928907,13.2047837504434,29.9627611154622,28.0774521318611,13.9990745360572,17.4481157962262,9.72383183496898,17.0416057499057,0.931465902881299,0.771123520234889,0.0,0.730516635447788,0.927650504589868,1.10879557849871,0.542429659539296,2.50581963201974,0.429336834622079,0.0,0.573633256975363,0.0,2.48059065493156,0.907656612346303,1.136260325928512,2.5780650693645066
STARD13,499.502279022902,897.812404702523,9.46452527796428,1058.5585977313,1360.54652488141,116.865871008811,99.7297175078356,25.3324613795191,120.311074161295,32.2996854241093,909.38579434181,321.353244491444,95.361252088573,1009.74454767976,7.13987630271577,5.52570568945803,5.24045012780621,161.470333948266,35.1418207415326,46.1850617533304,153.881862566724,548.002328474364,423.706816495111,5.15129855517911,611.908806889437,780.78118277191,744.601258460731,3.68300550444132,267.170104378758,1839.08683005098,5.77831938269993,5.61522035796573,10.0799313293735,15.509746341991,820.226485615366,80.6543949962041,5.91419179312811,24.5716966707769,98.4876616221332,145.736059399807,804.992320246329,739.416055741216,4.37977268153139,465.191714969742,489.35895334739,4.0372022979294,93.4285903908989,22.7303144318887,131.336692306263,4811.5537250923,41.8335640217635,1383.77793267664,1011.86791825656,941.6283392227,2635.78625562578,421.701601628567,588.907024823285,704.458648162969,42.4488610161768,1076.49411471583,867.98122098469,813.562876866403,456.59133802327096,1244.1274797977899
STARD3,73.3812328174661,105.109858064008,0.91746470152395,103.693802750597,270.199876859714,16.4056602789093,32.6069563825976,1.4290998352332,153.148483762759,21.5756390946059,123.024334700399,283.382090857124,11.384968768516,465.951768895136,0.963142758890957,0.280060611341475,0.354354246737373,55.8504104622461,76.9384048793023,57.4384871261981,46.4505906772873,44.8754121247547,50.3769660823415,42.0028959114604,40.6625713096676,42.9906299139476,58.1688499898181,33.5347343299131,58.4250359813164,46.0435997500121,40.2265610222742,40.4143070661751,36.6101059196281,37.2857071659025,41.8102502576214,47.1530465974794,36.6596331164306,42.5503684350503,58.071411541714,38.1001220542308,63.8395910078655,45.0180753179983,33.8652508765703,46.7806727430621,30.4327707305591,39.835453789377,33.5750089934347,73.1685633924011,35.3957043094894,80.4538872778401,61.5916904693602,359.080966525897,76.3986451280084,46.797695739578,89.3200839374707,33.7450377111992,62.9694024112383,114.800668589521,64.820558038216,27.4821038003417,35.1792856517567,26.0194895539274,42.886982558739746,123.04612382211
STARD3NL,32.4286812510219,171.399219183912,0.965294614873539,102.785034396955,290.54353333774,25.1933198134112,40.0814673869562,1.79144766363918,180.98114515828,38.7465779871086,179.836126020517,172.277550319968,13.6619625222192,466.480796724608,1.07093762635555,0.711134297425903,0.568963156733246,77.4540746764902,55.962279320403,52.0418630626296,69.974581511011,89.3166017780181,98.0677746191591,65.7781200122871,77.9484685239165,84.1669199388231,95.5488326293233,94.0523300397332,59.5588422297409,100.017161224328,75.0147038020073,56.4386944142474,69.5105924413902,58.784708233707,70.1900088383725,83.9761731929337,66.1609587407078,79.9784636735092,70.5790419942638,80.1844695343166,78.2178772708983,71.1814299717227,91.2951761379613,89.4533328313176,40.7799127789491,101.2152549163,63.7108121986341,57.6226957011202,34.4642384066081,34.4435172371584,37.0769780251198,126.879205104089,159.622147539785,136.707972501959,72.8061143026077,62.9239152040513,52.2359815456863,52.1821220861459,77.440489691674,56.3047980299685,92.6838871978975,48.7109048625849,67.07201176091695,87.24964225287195
STARD7,37.1406524116133,159.837424675134,1.7262250545261,82.5906652242326,331.732335688305,18.4652453355689,32.9519115152401,1.80594157677542,103.902515099759,35.9536009257553,170.702061962059,162.144855646423,15.4621065337401,591.147291783344,0.739665594635094,0.49971599278577,0.70371758859112,77.6510105485887,82.3737769319794,80.5310180028633,55.7500688559086,84.9509389183362,80.6154253090974,84.0623994993513,84.3586338665807,91.0860127361323,109.541339499726,270.68152033694,60.2844782287326,87.520205836813,75.6945060823249,149.04208184825,132.829958025653,113.293850232512,100.075990784754,74.1728765635609,188.13071947277,98.8446580213504,77.530667265442,86.5241814021066,94.1298474019879,88.0016550041815,263.297958270638,83.0741501845364,106.514697556957,236.135544558437,82.6834474447827,70.8146149722702,91.2836584823673,41.1265877458607,52.5663734500876,154.83107847096,62.9477128114553,62.8100083584858,81.4247188930654,87.9264266435372,68.4076689831179,67.8367587119896,46.4642938150044,53.6236171713985,100.35116740405,52.6440835160856,73.9967395207683,177.252138246907
STAT1,48.1734190909187,521.412727510955,2.66688001706804,404.358435631373,1521.34344660617,76.0249225735162,113.645323509939,5.3960838606219,507.869615076453,127.020306552061,526.166731019642,533.378902196235,57.8915878487671,2586.32429724813,3.97263523753659,1.9796441252667,2.13610729019149,77.0662315814389,59.0821050451496,70.3652843017227,49.4127690432424,65.2554957938149,53.5082583068381,52.4753160511102,58.2660129414102,44.0669332379735,136.526888464075,41.3271986077311,68.5839399672002,109.732402289704,55.3004376727957,62.3881540792348,67.8732431899184,61.8831955051538,60.7510090804226,46.5048947542151,70.2414725446008,115.352578075711,50.3255309348735,70.3553390205966,131.70510216938,46.1065952738739,39.9545074822322,49.6490428126077,60.8655414611181,96.676635674517,48.0918776244387,48.6482673493712,153.691873975414,89.9644106940704,203.435524164144,221.244011890091,243.50825745484,281.275348957394,229.749095795977,93.1608054304229,229.695206522812,198.292063927354,109.563952082294,150.816423294558,288.199532454776,193.935962837993,214.7550675711272,234.7708609061375
STAT2,74.426243954589,190.002156694275,3.14228036793669,134.77889825389,394.163417131342,27.0789779124359,38.1189915483094,4.71197116059141,264.260271256484,43.8339414979286,196.338895517439,179.78539732454,19.9842074322468,659.52522578618,1.35663784418854,0.945890986344493,0.75362663742737,126.814644333202,64.6342273328484,66.4328605654789,90.5308880710362,99.7527441326122,99.2343344675009,88.4211905845029,94.3967321756475,98.0666085805286,156.116398082639,84.4765157281857,106.883915038981,136.096411163697,65.3349104627018,107.281267859502,61.6052655866278,90.8081800335768,170.42917382107,79.7631862117156,91.8185239217275,87.4336533754787,87.2621862114385,98.9768186968877,242.705472119993,190.892707976233,105.810192012011,94.9186183896946,206.942840967802,140.883569724392,80.2323007780294,104.579062623522,188.156112382022,146.256427671217,79.5203607644016,205.890346464363,166.049440321586,345.357211067687,258.015708054192,248.076143569954,134.668653793125,104.364244172292,79.7350227195754,121.993729064932,202.506400738959,131.307656586099,123.09122248875025,603.3841286730819
STAT3,116.117985090981,248.677865243713,1.83927757698877,119.46897780808,371.265933158711,24.3164380686687,29.2168301000312,6.5831353464799,115.891880046056,48.4966333538568,260.528088623902,128.324758734322,46.873315082598,545.352323838082,4.2837505054222,1.80803835851335,4.08755109968885,357.578271564157,178.913249046592,220.843243655644,1006.93417288437,335.79830009115,333.298428248618,342.929303816209,304.050811083758,278.762560922701,463.551763320922,209.582397442208,577.356817822742,971.980805903999,271.137661673646,297.024147608517,326.804677160957,283.277900543173,299.65058673077,282.229618251408,429.549513979542,330.893776942176,374.139649116155,305.249395078153,795.790217037987,311.161204529584,280.005979981665,372.281860477331,610.481380855015,585.504432687434,200.599753082025,265.652887330185,483.430803595394,568.060993239701,473.097361050788,911.236198192512,1358.01407796924,2027.79144326617,925.384999174039,987.125880373644,606.366722764583,480.075523192542,418.178644335039,1058.39614392048,1761.89588972548,1682.79535929005,266.5298431619442,335.4435397576745
STAT4,1.58563409710458,231.177914523017,0.195667827339231,174.932835206527,511.303223098428,124.737515233103,60.5251318656218,0.720347482871095,124.946227582265,18.3014641171294,431.167826759475,328.93066227907,0.834849396647385,1533.60529711942,0.0692341018675028,1.19574898273738,0.544008632315121,116.753833683593,57.4540878790137,53.5478976850208,12.4158219613919,75.837201363284,47.8289537820159,2.66056079223536,195.076468192181,67.9608670313478,13.3928280045286,13.0262089420241,122.337694205007,2.98930494319285,3.65024267909689,1.81444195240389,1.53501492325485,2.12912812507243,2.10871271188244,2.14700298081307,2.31646915602113,2.43434765778595,98.4990081269284,2.04623220448182,66.9069587439792,1.90490992278231,70.1106773628333,87.7522174588426,1.21731082922236,4.2938800191876,1.70535204140394,95.5065530876013,81.9689994535543,26.2181996879862,1731.6412302653,4.30620332474486,24.0526523690087,37.601214764971,422.432164856769,27.0628520258132,17.4596979412979,46.9639098775313,1721.47340418306,199.74797396346,101.478708610837,101.052436174555,2.601091597980345,3.0103964174745848
STAT5A,9.77324562776618,11.8531221628165,0.120299479030786,0.344955132642496,1.08704348521795,0.0768177396220684,0.450760698537043,0.507286959768376,0.415975307010069,2.08277531767759,10.1689294563855,0.811659135629402,11.6473085962819,1.80594157677542,0.120064201972758,0.112573382990201,0.209618005112249,24.9425310662013,2.15987934790151,11.2952596679341,20.099316217322,5.59924942641876,1.48889875380473,2.49073776294374,4.45524876110596,3.41341911333919,11.3938984516139,0.852906537870622,49.2978956814988,22.5028233223684,7.19703718510196,20.8183339802131,14.991979083789,11.0091503052525,2.48526855329001,1.90394603958895,4.35440494658882,4.26010840112541,52.4246343219811,2.41218305213474,120.010762675447,3.49881414388588,1.14485510977352,6.31584324461457,31.0414261451702,1.33777510020102,1.96186739025022,103.573730485758,42.8474315325397,31.1019819828072,67.445950157537,53.7250129087215,72.8205646103046,52.048168920116,126.446380634827,156.530199680167,90.5900721052587,20.8728488344584,49.3324600998812,40.8880080931914,33.6007279622548,51.1313224955084,7.368175403466755,19.4376410042716
STAT5B,85.1473915014652,387.417949957736,2.49730123337404,84.4328415838486,260.69911679891,25.0614252038714,60.7512369105471,4.59891863812874,148.079962339016,76.1481208351742,462.902249571271,251.253433608022,38.0958012872915,499.670408415283,1.99464323861312,1.49640228608926,1.85661661670849,207.592514238784,137.025859170472,169.67990078941,199.088118094,116.328446829856,98.4975598264429,196.994713978278,116.85069567041,146.13123987917,242.470154768555,123.167457764317,342.33012058682,265.0517049631,220.167268960265,313.163131290425,517.504697793317,243.811135297928,160.751688696895,162.321527247509,188.655290644374,178.670974966248,248.337168283766,154.426103472241,253.632969679898,163.459413373987,151.205100887826,146.458794781277,132.686880385237,184.907446794765,122.248564862202,297.382150409866,206.785430439648,325.157084365712,576.522615541912,575.301074537118,536.844599156222,358.858427817642,296.287134032798,411.845377742622,256.170977991174,187.855639510125,252.972266326135,305.654617876972,299.925961005362,497.093271361659,288.6677266099321,325.65152898562746
STAT6,17.17383767513,11.1400216365135,0.0826153048765642,46.229785339349,159.801189892293,1.44214435705581,9.83556945425201,3.39157567388,29.9009428000617,3.91915411203911,16.9129472386777,83.4487048818979,29.0617452294735,176.354688085192,0.724767117018036,1.12847952217006,0.993190071841368,18.8556049785825,3.50250705065109,2.84473206451673,37.6604089649316,66.2658031919725,37.5908561656473,3.45306826226292,61.7254186162992,57.2900883617199,3.79796615053795,0.930443495858861,32.7443244545006,45.2962735142139,3.97536550881402,2.74076231757851,3.9910388004626,1.76561844518201,2.33464621672698,4.13196800081005,3.85768711153018,3.62616369857699,5.68081673411844,2.66989491667905,259.000863218097,2.83792702781855,1.33514437870045,62.3531171900272,16.4336961945019,1.30792885354309,2.79316713188166,58.1131016219808,118.296169665925,102.55942819124,101.229907108057,131.954373308253,126.558033126189,247.326637274536,247.890354409458,83.1932117830554,192.772238745314,156.546366258438,111.858485110196,156.178785011698,125.157073953365,157.02459393591,21.510714836683295,3.02607069038516
STAU1,79.6933319882983,281.997922152613,2.09437044818658,175.66187903728,653.223272354543,31.295257243768,67.6416432155153,3.55970506626038,184.952477357609,67.9909465220987,324.160715465933,293.988736490224,35.8680868382515,1021.65129732118,1.37328908387819,1.2685098278408,1.33257160392787,163.794378194,196.516590038198,191.810242879547,169.854500930359,203.486272116084,197.885389010831,153.293587773901,198.885184980389,176.083223810632,152.918110797976,147.048840824694,160.16147065245,250.146698371346,156.236297989523,139.310943166673,163.555840072804,148.415809303829,125.531165663906,148.143205676102,140.482945089202,154.631791845612,165.205109817772,138.231489904277,238.487841482837,112.480395440479,184.156339374305,203.084220318237,203.290908480134,167.595297233314,130.837078764314,155.998123425756,264.536316418289,162.964103942973,262.587939763431,310.61054695987,239.400090934514,300.483601773151,324.43320636667,175.574428883517,237.852606380632,151.328154049823,283.948462202804,174.947051021688,341.644985656483,203.315081165572,158.2117914931167,274.28948072871947
STC1,0.101457391953675,3.66840941478217,0.0202914783907351,3.83798819847617,1.31459792145691,0.0188420870771111,10.8240543301435,0.0405829567814701,3.0886528893326,0.43481739408718,2.61760071240482,4.49021428960694,0.0565262612313334,4.77864316101811,0.312868029958209,0.0247112304124831,0.0249545244181248,33.6579481814216,41.2128329626612,14.0981574373844,2.13078629670008,36.7127698126567,28.6881625861963,14.3217421369265,38.071847219217,66.6077999954296,21.5884391714789,1.08551741183534,29.4789624590379,2.15894245897262,25.5812553745616,4.95629143840852,32.6446507012197,4.67369588430533,6.33868999702756,7.41323670733568,13.9313104954297,50.7662917800778,18.0598534656562,2.42249152671651,9.39381369184808,2.82496845691527,1.2696349582502,19.5990207275575,0.608655414611181,4.31974676629114,1.07831452200193,33.7644476512521,17.6978521547447,14.3943057110513,3.78087604861419,1.29442421368819,2396.12125335563,45.0692791025065,13.9826312236796,12.250673756541,1.57423506028096,41.7456976689167,18.929897480187,570.421227660752,44.8761400301256,17.2454756345798,0.335093207034626,0.8664920392935075
STING1,0.337708176074376,1.87986053377024,0.0637732177994531,3.0886528893326,24.2048349375197,0.247845914629693,4.66848942118269,1.57114018396834,0.279732523529419,1.72912383715335,15.0359854875347,40.1162527784832,12.7952265166721,7.2672480465104,0.453965376802107,0.932162525004224,0.509072298129747,5.74932173544971,0.681043037626601,0.292840065464958,0.245012894581792,0.196140264111166,0.122795773509669,0.566076764305396,0.278836064140745,0.0307515235435963,0.599678865874414,0.0775369579882384,0.600917311665004,0.166072496844047,0.339901140158819,0.296040529076424,0.153501492325485,0.43274961891716,0.263589088985304,0.364585411836181,0.292460033726115,0.355009033427118,0.257187442024004,0.21647796621722,64.4147224583868,0.168461421742653,0.143496825748179,0.542909161428187,10.3471420483901,0.216882725714295,0.185261085277865,0.269723256473328,4.65732951440649,17.4787997919908,36.3451955640977,0.717700554124142,57.5805920348997,56.0593999835084,24.4696046414393,16.4270398099072,29.1949047543014,5.21821220861459,16.6353644522855,39.5474176639064,17.8151510672358,35.0960556773904,0.30456138491935747,0.6036736139399039
STK11,23.290269018623,77.8989855420319,0.640630960621778,38.2784245928081,120.866191034413,8.07455900819893,11.7878995537034,0.897173223133214,53.5680535602269,15.0026494873213,73.0652655110961,53.5492114731498,7.88034057217332,203.309018344656,0.317249935139697,0.453039224228857,0.439199629758997,60.8521797036073,72.5602710659885,73.2936849563722,66.169999260314,56.051706419391,47.4605664614869,51.2865548460689,52.2802299601031,47.2958432100511,45.1758078958725,34.5427147837602,50.6357870546398,54.1396339711594,43.6107941134207,48.2928050174025,49.6577327672942,49.9219960382835,55.0775677365484,47.1530465974794,43.0055516260116,41.9164237325018,56.5320690578351,43.3574440909347,74.3836676007562,50.2533379629238,34.6045714787947,51.5763703356777,73.0386497533417,42.704009718167,47.0135631024367,58.8487105032717,70.7914086189787,56.2920169771469,63.1772191349081,72.2314343400655,62.8151913107996,79.3767187666431,94.5033006841796,48.4458462190483,45.6528167481477,52.1821220861459,51.6269931277826,77.7542448985279,106.665398162057,69.5870069465499,37.9352602464485,32.0896873169294
STK17A,64.690682500977,53.159325209785,0.472501568241402,72.4898571595874,140.127152201162,17.7622905484613,59.4946146416352,1.25662226891195,53.0419245133814,11.7777538145081,61.7672602213975,93.4002256412399,58.971384377417,235.518841507321,0.661667682404616,0.219655381444294,0.419236010224497,66.4095894412467,62.9608072975373,49.9083140142421,78.1783840486935,79.9573804961852,63.0709791689035,67.0234888937589,73.8563194727081,52.1853354534829,79.3575032507141,153.135492026771,66.6678074073627,215.396028406729,64.4038769048754,52.3514251740954,56.0792118629103,59.7886873495948,67.3532881664354,71.4587407198915,58.2041889342545,78.0005562015582,69.05104601518,55.2895034193362,166.78812065118,53.5577735432605,101.174620641102,67.1126208385477,57.8222643880622,136.320410235357,76.0853026383479,73.904172273692,467.595883246412,171.96054501238,1002.66393534378,176.464623745273,115.956313073734,88.7362579145587,73.8307036595153,41.2624966072584,209.945712130197,36.5274854603021,940.758541439595,38.8771224492639,103.508282783053,44.7777262090843,128.4998742141485,30.95623611257425
STK24,62.6252998790629,207.677483763919,1.23053322526672,146.288514675377,508.587063776697,26.963026607346,53.6651627782397,12.2589517306312,199.407256928381,60.0323388189897,257.687281649199,227.261659193605,47.7603425665358,819.233654634401,2.32240974618839,3.34699887475743,3.84798766527485,267.963406785579,100.178187772789,103.707217469661,324.922886615788,167.054760040644,168.076714991359,150.519811628805,163.161995378357,175.960217716458,156.316291037931,360.27547529235,195.853691352854,248.070792160796,177.31016867937,103.19399861935,195.688819132939,96.0357954300961,106.251506583838,176.256791877692,98.5404624746706,149.002362886982,173.11362366001,145.57627804379,333.767951785868,207.285300168883,498.479897183268,159.778166208315,401.103918228768,101.250407162363,200.490496544553,108.232586733934,378.175156569807,243.160950047402,445.167663788445,383.431521040823,553.674829739496,1549.6722674906,383.497769294282,1048.32356427564,262.038581397676,182.637427301511,228.87966953317,490.656097118297,6792.98475440941,728.24315530585,136.22091575573,65.19987703286765
STK25,39.4480833829026,182.769694039292,1.33488939984764,124.347628969738,376.825798237773,26.5745897352948,39.2016868595865,1.38416870451086,170.119406653982,34.8158287445605,183.256689520669,231.064862000555,9.92833049832394,629.975035684015,0.57227681670227,0.443429301290669,0.414245105340872,92.6824424189711,62.7597374483333,66.1818547950804,54.2634737651876,84.7202582303564,90.7767755670225,76.0807171226453,83.2555461403096,92.4083282485069,69.3628554861405,41.0558192547722,82.5637710102747,69.4598218050228,67.7437750646969,58.9598137586401,64.0868730458898,58.784708233707,69.0101338686288,73.2411582888684,57.1225510317436,59.3118663704306,94.0473960789541,55.0627169785373,61.1556442387661,70.689004277398,46.2933237848474,87.824605347033,63.908818534174,61.6577028458043,64.565863361455,75.522511812532,29.8069088922016,43.9540406533887,34.3937756680388,104.899625634038,67.9835298363718,61.831659318634,55.3880952351792,40.0374292316043,51.0910833200274,31.3092732516875,43.5961275301276,46.9206650249737,56.8280768220685,46.5930394337769,59.498372702856756,100.9801225908017
STK26,0.17682574026212,5.62218890554724,0.0333360002133505,3.41476593489799,7.44987135202701,5.66132247101508,11.0762484187141,0.114501913776291,9.07029084065857,1.10298678966781,6.47008282401724,60.2265572550153,6.73966960835129,15.6882115786654,0.0368080035244952,0.0096099229381878,0.0748635732543745,5.07210348139639,1.25182196439937,3.05390353984884,1.04061656350469,3.09383510937613,6.0937402604173,0.396253735013777,4.01707780317051,11.4703182817614,1.19935773174883,0.0775369579882384,0.476198624338305,0.249108745266071,0.369457761042195,5.88261180358314,0.460504476976454,15.0423767535605,0.213381643464294,0.0405094902040201,0.190331133059853,1.06502710028135,1.69062921448132,0.47418983076153,19.1710483507104,0.181419992645934,0.196528261350767,4.87713396682988,1.82596624383354,0.139282484403676,0.152009095612607,1.05437272985028,52.1620905613527,3.34153525435119,46.2242587878961,0.551091496916752,7.2224217857354,8.47902501204897,15.0674905427582,0.890958091384797,17.4596979412979,0.0,79.7350227195754,3.35147607321241,12.4029532746578,2.11786542880804,3.554225272370274,0.326853471588344
STK3,277.717869603482,150.194624265594,6.27006682273713,71.0056804544365,276.858380554503,18.9174554254196,27.3500140880836,15.624438360866,78.1787180655613,58.007539153857,166.646665066539,42.0048096601352,123.388131920119,605.138266133755,6.07244420050541,5.23878084744642,5.00587759827584,169.788864994716,443.32010074991,564.93032057697,814.425614543747,352.608384236074,365.977453473879,151.255711422402,305.186072202045,289.986867016113,277.851207855145,406.409965295352,184.855770743136,808.357878388401,273.162290204157,189.88612516631,243.530117574381,192.71206029619,293.537830238587,264.851046953884,198.348251762154,272.089066333784,301.779205869048,248.588864539441,877.842303979028,412.445394709629,391.315843815285,366.798477946907,653.087259877797,695.772385840047,417.065455518616,178.04186956844,203.059566828123,647.486715823895,104.035073208642,1252.88729411825,1849.66884540187,1542.8564358463,917.369094205292,958.9493307336,827.618304873161,485.293735401157,91.2076878590827,1126.76625581401,1664.47632945908,1570.2459393591,354.4461693438427,908.0993591182005
STK39,139.772051329324,605.480322483771,9.86890545446536,675.965671456616,2038.04275356522,97.0512423602585,132.327977542551,16.0462112331306,919.535881711118,93.7190917302371,875.716434126326,793.822926123946,5.20041603328267,2527.5645240025,3.02263819419009,6.54161182863789,2.98955202529135,295.059170371716,761.581241419073,326.642175878627,1105.10450794939,671.343714936119,710.726587602273,284.906435474906,802.488660530777,703.625610201027,427.371138413166,429.709821170817,286.96636147625,417.215630196458,356.837083924994,222.717974810334,680.881452791741,331.711237892381,503.517919268833,895.624318920681,256.111429534441,1179.39072462109,430.894866101628,463.350469738797,84.5443232266327,776.969994218924,399.928772856388,652.178678651633,1045.67000230201,1316.81441279812,414.775818515951,261.974842923731,260.810452806764,157.823280474741,757.028955927364,489.471777912665,429.634705125765,6218.06038095145,81.4247188930654,383.390403699021,100.894156136189,360.056642394407,807.675625821311,1559.10666925841,2962.95278319507,525.230626344394,597.475432626148,1432.873289771765
