gene,AC-like,AC-like_Prolif,Astrocyte,B_cell,CD4_INF,CD4_rest,CD8_EM,CD8_NK_sig,CD8_cytotoxic,DC1,DC2,DC3,Endo_arterial,Endo_capilar,MES-like_hypoxia_independent,MES-like_hypoxia_MHC,Mast,Mono_anti-infl,Mono_hypoxia,Mono_naive,NK,NPC-like_OPC,NPC-like_Prolif,NPC-like_neural,Neuron,OPC,OPC-like,OPC-like_Prolif,Oligodendrocyte,Pericyte,Perivascular_fibroblast,Plasma_B,Prolif_T,RG,Reg_T,SMC,SMC_COL,SMC_prolif,Scavenging_endothelial,Scavenging_pericyte,Stress_sig,TAM-BDM_INF,TAM-BDM_MHC,TAM-BDM_anti-infl,TAM-BDM_hypoxia_MES,TAM-MG_aging_sig,TAM-MG_pro-infl_I,TAM-MG_pro-infl_II,TAM-MG_prolif,Tip-like,VLMC,cDC1,cDC2,pDC,Stress_denovo,MES_AClike_denovo,Hypoxia_denovo,OPClike_denovo,MESlike_denovo,Low_signal_denovo
SPTBN4,0.002418296364352278,7.717434222333751e-05,0.023704617553753957,0.0,0.0,0.0028571428571428567,0.0,0.0,0.0013368983957219235,0.004761904761904759,0.0,0.0,0.0,0.005067847095813333,0.02541954590325765,0.008571927374301673,0.02728658536585366,7.746394946966939e-05,0.004343807763401108,0.004792966534316507,0.0028619528619528607,0.01891252955082742,0.02104015175466329,0.04260172626387176,0.23628428927680795,0.0597215777262181,0.01552896661042082,0.016002367797947906,0.0025198281559814925,0.0029748992872637124,0.0031697992991398527,0.0,0.0,0.0,0.008805248618784529,0.012686567164179105,0.0,0.0,0.006410256410256412,0.0,0.0,0.00038699690402476533,0.0,0.0008332204308359285,0.0026475983989326206,0.00589790756495746,0.0023937160300796668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007914093890807328,0.03729432276343032,0.0,0.023287434464481185,0.034349285916958294,0.013080710653917724
SPTLC1,0.18078816117600735,0.07678488100793279,0.24295029961226647,0.014743589743589743,0.05493827160493827,0.0028571428571428567,0.09023502151605428,0.05084745762711865,0.14572192513368984,0.17142857142857143,0.09444444444444444,0.01,0.20617585484996512,0.12152490484858514,0.19817374136229024,0.1241445530726257,0.05167682926829269,0.10995709688952449,0.10046210720887246,0.08533749290981281,0.08703703703703704,0.10874704491725767,0.1302718937717357,0.13877928483353882,0.25374064837905236,0.25554524361948955,0.2382880809940175,0.05112470402525651,0.09273793787177793,0.1297180043383948,0.27236381013061484,0.1013064133016627,0.06150627615062761,0.0,0.04471685082872928,0.032587064676616914,0.15212071778140296,0.03095238095238095,0.03205128205128205,0.0,0.07365269461077845,0.0684984520123839,0.06400371574547144,0.14857742853271913,0.11797448298865912,0.12454587261439411,0.10193954284863375,0.07824367088607595,0.05524572059635561,0.182,0.14285714285714285,0.0,0.038053949903660886,0.10555555555555556,0.10106227294317,0.49262830990519774,0.0970778130356233,0.36371924871809647,0.24952675953574466,0.11389164102272985
SPTLC2,0.02309030056437853,0.009302200366129438,0.029696862883327457,0.04038461538461538,0.0,0.0,0.03661039390930155,0.05932203389830509,0.035204991087344026,0.028571428571428567,0.0,0.0,0.0635845545475692,0.04006701969220586,0.032329713721618955,0.004381983240223462,0.008993902439024391,0.058115838398283874,0.05055452865064694,0.04676687464549063,0.056734006734006734,0.02541371158392435,0.03368637369585836,0.031504315659679406,0.049251870324189526,0.06761020881670533,0.06239198241039014,0.008504340962904498,0.13206378056840712,0.027765726681127985,0.023558458107677604,0.011045130641330166,0.053138075313807535,0.0,0.01225828729281768,0.0,0.01916802610114192,0.03095238095238095,0.023504273504273508,0.0,0.0437125748502994,0.0468266253869969,0.0433348815606131,0.10630673350494514,0.04726067378252169,0.1360427684525178,0.08399597945052491,0.08299050632911392,0.04309773605742683,0.082,0.0,0.0,0.04576107899807322,0.0,0.0290523626747455,0.08262504086302713,0.009924665307824147,0.0377628622457798,0.04259805974787531,0.011265194902845815
SQLE,0.08799383121144508,0.06371908539430704,0.0,0.02756410256410256,0.005555555555555555,0.012380952380952378,0.023369745117510755,0.03389830508474577,0.008467023172905527,0.0,0.0,0.01,0.03218190276808559,0.024511831871586957,0.0412142152023692,0.03406075418994413,0.0028963414634146332,0.010564890954594208,0.026524953789279108,0.015002836074872374,0.0,0.04314420803782505,0.07083465064811888,0.031504315659679406,0.12406483790523691,0.056937354988399067,0.10575241601472618,0.023500394632991316,0.04168043621943159,0.020018593120545394,0.034071360305829884,0.01579572446555819,0.036401673640167366,0.12857142857142856,0.006733425414364641,0.027611940298507463,0.011827079934747145,0.07857142857142857,0.014957264957264956,0.0,0.03173652694610778,0.0,0.0,0.01336539764259585,0.013988492328218815,0.013945734651644056,0.007531084803812075,0.01495253164556962,0.0033406957482054103,0.0019999999999999983,0.06493506493506493,0.06818181818181818,0.00915221579961464,0.10555555555555556,0.013461661895531392,0.1944698703279939,0.004881120581831655,0.05367863109984444,0.0689252273310724,0.03360728519878024
SQSTM1,0.2972076387977425,0.12481244840087584,0.4674832569615791,0.19423076923076923,0.16604938271604938,0.031428571428571424,0.2885137371731215,0.16101694915254236,0.24732620320855614,0.028571428571428567,0.9833333333333333,0.07,0.5746336357292394,0.5166101274201556,1.4721125370187562,0.5934182960893855,0.10350609756097562,0.38703968537718986,0.49787430683918665,0.19197390811117412,0.17794612794612794,0.10460992907801418,0.15524818210559596,0.15110974106041924,0.4731920199501247,0.28153132250580043,0.3558930306284195,0.0680939226519337,0.3759500991407799,0.5601487449643632,0.6492354252946798,0.23669833729216155,0.15774058577405856,0.0,0.07165055248618785,0.2564676616915423,0.35522022838499184,0.22142857142857142,0.21153846153846154,0.0,0.2413173652694611,0.4580753353973168,0.34825824431026475,0.49419455358352526,0.8451259172781855,0.3099908024833295,0.3303663167299531,0.5655854430379746,0.2639701822197681,0.40199999999999997,0.44155844155844154,0.24999999999999997,0.15558766859344894,0.0,0.5153615579147357,2.1255148741418766,0.5106484805670078,1.7422408826410094,0.5427331747983408,0.2698696149071516
SRC,0.03549350308439428,0.02373200760974909,0.048026083891434604,0.02756410256410256,0.0,0.021904761904761906,0.020390599139357826,0.02542372881355932,0.022727272727272728,0.028571428571428567,0.7611111111111111,0.049999999999999996,0.08172830890904861,0.04039798113519774,0.06688055281342546,0.01834846368715084,0.02728658536585366,0.048224287927541416,0.10231053604436229,0.03258650028360749,0.01632996632996633,0.044917257683215125,0.08442933923490357,0.11288532675709001,0.20885286783042392,0.11354988399071926,0.10940839597075216,0.06138516179952644,0.0054940515532055515,0.10833591571118686,0.09874163746416056,0.053800475059382416,0.011297071129707112,0.0,0.01225828729281768,0.05746268656716418,0.07055464926590538,0.1738095238095238,0.0,0.0,0.061676646706586825,0.02102683178534571,0.03195541105434277,0.06782956238992006,0.08745413609072715,0.06257760404690733,0.028080559898741718,0.10988924050632912,0.01714522363335174,0.041999999999999996,0.09090909090909091,0.06818181818181818,0.030346820809248554,0.0,0.05418105495577606,0.1354963495695761,0.06901694306758696,0.057841216800138276,0.092104214238424,0.054649059198666694
SRD5A3,0.01462462265389159,0.016804264331095872,0.0,0.06602564102564103,0.0,0.021904761904761906,0.015094339622641506,0.008474576271186442,0.02807486631016043,0.0,0.0,0.0,0.023342637822749476,0.01776849247062717,0.018509378084896347,0.014158519553072624,0.0028963414634146332,0.017715409367179122,0.00988909426987061,0.019540555870674988,0.01296296296296296,0.005910165484633568,0.020407840657603538,0.01794081381011097,0.03927680798004987,0.02259860788863109,0.027493991921051283,0.010872138910812942,0.05407303370786517,0.030864580105361014,0.02037273016884358,0.021733966745843224,0.01548117154811715,0.0,0.005352209944751381,0.0027363184079601983,0.012642740619902115,0.0,0.006410256410256412,0.0,0.025748502994011976,0.01070691434468524,0.010822108685555037,0.021358894458745423,0.016907104736490996,0.02118877902966199,0.01601891147345693,0.0007120253164556965,0.011071231363887353,0.0019999999999999983,0.0,0.0,0.01685934489402697,0.0,0.015220349426821905,0.04448621553884711,0.012889412609440862,0.020269919917036354,0.04868499277134479,0.023718883184682415
SREBF1,0.034509121932012075,0.010522631824545029,0.3275467042650687,0.0019230769230769197,0.005555555555555555,0.0,0.05316120489904005,0.01694915254237288,0.03163992869875223,0.0,0.09444444444444444,0.0,0.05590835077925099,0.0277387059407579,0.12611056268509377,0.04348812849162011,0.0059451219512195105,0.06884161601716124,0.06534195933456562,0.02464549064095292,0.019696969696969695,0.007683215130023638,0.023253240594372428,0.024106041923551168,0.06670822942643391,0.056937354988399067,0.03437132484532393,0.004163378058405682,0.126115333773959,0.04604896188410288,0.09842306467027716,0.037173396674584316,0.03221757322175732,0.0,0.015711325966850827,0.0,0.020799347471451873,0.0,0.0,0.0,0.007784431137724548,0.03341073271413829,0.03729679516953088,0.11016799891613603,0.09946214142761842,0.05855369050356404,0.031282108554835826,0.05609177215189874,0.0072059635560463835,0.112,0.03896103896103896,0.06818181818181818,0.007225433526011557,0.0,0.051549442226472744,0.22840252805927863,0.018998413396951866,0.06896785158725587,0.09783984813068328,0.038155178932733805
SREBF2,0.11844402152513453,0.057437452887756195,0.14178709904829045,0.09166666666666667,0.017901234567901235,0.021904761904761906,0.07864945382323735,0.05084745762711865,0.07085561497326202,0.0,0.09444444444444444,0.0,0.05102349383577576,0.0554980969717028,0.06342546890424482,0.050122206703910606,0.012042682926829269,0.02558097962102253,0.02467652495378928,0.03542257515598411,0.026430976430976433,0.07092198581560283,0.07320581726209295,0.05863131935881627,0.348503740648379,0.16645011600928072,0.137352354655622,0.047573007103393836,0.04515036351619299,0.06154322900526805,0.03566422427524689,0.021733966745843224,0.0907949790794979,0.0,0.018473756906077346,0.052487562189054725,0.0028548123980424098,0.07857142857142857,0.0,0.0,0.09161676646706587,0.016898864809081527,0.015931258708778446,0.03660073160818317,0.038087891927951964,0.03464014716026673,0.018252550070731892,0.06242088607594937,0.011623412479293207,0.011999999999999997,0.03896103896103896,0.0,0.0,0.0,0.04359683692987072,0.25575351422033343,0.02586597257608745,0.08374575099383534,0.06908736539163098,0.05180421563828501
SRF,0.05268736054600342,0.03988477691230841,0.03886147338738104,0.014743589743589743,0.017901234567901235,0.0028571428571428567,0.04753392916252896,0.05084745762711865,0.061942959001782524,0.028571428571428567,0.0,0.0,0.08428704349848802,0.07287357272877709,0.13153998025666339,0.046979748603351947,0.015091463414634146,0.03928613991181028,0.052402957486136784,0.053573454339194554,0.08367003367003367,0.02541371158392435,0.05044261776794183,0.0376695437731196,0.09413965087281796,0.09638051044083527,0.10079255509536227,0.021132596685082872,0.02119134170522141,0.0748682987294701,0.05095571838165021,0.052612826603325405,0.04895397489539748,0.0,0.020545580110497237,0.06243781094527363,0.04690048939641109,0.1261904761904762,0.0,0.1,0.04970059880239521,0.023606811145510834,0.01941477008824895,0.06701666440861671,0.041173282188125424,0.056484249252701776,0.03612165884893158,0.03868670886075949,0.021010491441192714,0.102,0.0,0.0,0.0,0.0,0.04384074249990372,0.21236242780865205,0.043718152128595915,0.11654231722071787,0.11106761157125292,0.05023612415771317
SRGAP1,0.13222535765848537,0.045592088732546034,0.137909763835037,0.0,0.0,0.0028571428571428567,0.0,0.01694915254237288,0.0013368983957219235,0.004761904761904759,0.09444444444444444,0.03,0.05683879972086532,0.014707099122952174,0.10389930898321817,0.05501047486033519,0.0028963414634146332,0.05191872244071028,0.013585951940850275,0.014435621100397051,0.01296296296296296,0.06323877068557919,0.09185899462535567,0.10548705302096177,0.08665835411471322,0.10241299303944316,0.3081351945594928,0.02231649565903709,0.019373760740251156,0.05906414626588163,0.07325581395348837,0.02529691211401425,0.002928870292887027,0.0,0.011567679558011048,0.0027363184079601983,0.036296900489396405,0.0,0.0,0.1,0.0,0.04063467492260062,0.060287970274036234,0.12060018967619564,0.037837725150100074,0.08718096114049206,0.049076762713126346,0.17318037974683545,0.011623412479293207,0.011999999999999997,0.025974025974025972,0.06818181818181818,0.026493256262042388,0.0,0.047730394485166694,0.37836438923395443,0.023225494510585067,0.1709079910122717,0.12132959965410547,0.056675581795143426
SRGAP2,0.429311589447434,0.29337556983380597,0.07164258019034189,0.14294871794871794,0.12901234567901235,0.0980952380952381,0.1935120820920225,0.07627118644067797,0.18850267379679145,0.1238095238095238,0.20555555555555555,0.03,0.4971737613398464,0.4183145788515638,0.16411648568608095,0.18594622905027933,0.0638719512195122,0.24367179120486232,0.23354898336414048,0.12674418604651164,0.12744107744107744,0.13002364066193856,0.3797186215618084,0.21769420468557335,0.8248129675810474,0.4128538283062645,0.36115968706856877,0.15017758484609314,0.1200016523463318,0.22671211651688875,0.2765052564510991,0.08942992874109262,0.199581589958159,0.0,0.046788674033149166,0.05746268656716418,0.11949429037520391,0.22142857142857142,0.17735042735042736,0.2,0.38502994011976044,0.28005675954592363,0.21867162099396192,0.5970261482183986,0.22354486324216144,1.052230397792596,0.4407825180552453,0.9706487341772152,0.16568194367752623,0.422,0.20779220779220778,0.0,0.11897880539499037,0.0,0.26269464306345397,0.5400512149940068,0.08002472552925372,0.3411130955810336,0.3322577049357528,0.24874108174747947
SRGN,0.02072778579866124,0.023157686923435873,0.0,0.20705128205128207,0.3018518518518518,0.21238095238095236,0.5215491559086396,0.8813559322033899,0.6715686274509804,0.26666666666666666,4.761111111111111,0.25,1.1410444289369621,1.0681987423465167,0.13252714708785784,0.025331703910614525,0.2285060975609756,1.6762781551662496,2.516358595194085,1.6599262620533182,0.746969696969697,0.01536643026004728,0.027995573822320582,0.010542540073982734,0.07418952618453865,0.052761020881670534,0.07208160760852891,0.007320441988950276,0.009129213483146065,0.3949798574527425,0.5246734628862695,0.31983372921615205,0.6472803347280335,0.0,0.16626381215469613,0.08233830845771144,0.25652528548123976,0.1738095238095238,0.37393162393162394,0.3,0.5407185628742516,1.5194788441692466,1.7477008824895492,3.3187440726188866,1.9706262508338892,1.221579673488158,1.4926029335120246,2.77128164556962,1.654914411927112,0.612,0.10389610389610389,0.7045454545454546,1.3810211946050095,0.0,0.6392078203828033,0.25176528277214777,0.152313603094455,0.12749611107910352,0.24071725824539597,0.03221378313851797
SRI,1.0555748785929913,0.6709555260418536,0.46677828692280576,0.05320512820512821,0.030246913580246913,0.012380952380952378,0.09387619993379676,0.06779661016949153,0.10294117647058823,0.09999999999999999,0.42777777777777776,0.0,0.16616655036054898,0.1548692702300182,0.47013820335636725,0.5675803072625698,0.02728658536585366,0.051322845906328206,0.07458410351201478,0.059812819058423145,0.13754208754208755,0.3226950354609929,0.3686531773632627,0.16467324290998767,0.19887780548628428,0.3474245939675174,0.9028071790151865,0.3601223362273086,0.13949933906146728,0.11732259064146267,0.08854730805989168,0.052612826603325405,0.0907949790794979,0.0,0.03228591160220995,0.05746268656716418,0.14641109298531813,0.22142857142857142,0.08333333333333333,0.0,0.07365269461077845,0.07675438596491228,0.07933116581514166,0.10847446145508739,0.08028268845897266,0.10040239135433433,0.11295882659519024,0.0497626582278481,0.11101601325234678,0.282,0.37662337662337664,0.0,0.07273603082851637,0.0,0.09857828726941295,1.5978260869565217,0.16078513688794183,0.5501353920608401,0.55261684073989,0.2416803856819538
SRP54,0.07073434833967712,0.06476004163824975,0.07093761015156855,0.04038461538461538,0.030246913580246913,0.031428571428571424,0.044554783184376036,0.008474576271186442,0.03342245989304812,0.0,0.31666666666666665,0.0,0.06172365666434054,0.05835263941750786,0.09945705824284304,0.08713337988826816,0.012042682926829269,0.045721606483136695,0.03576709796672828,0.029183210436755532,0.04326599326599327,0.04432624113475177,0.05692380651280429,0.030271270036991364,0.08665835411471322,0.09545243619489559,0.09608835710998619,0.03652328334648776,0.06299570389953735,0.05968391695072823,0.07676011468620579,0.056175771971496424,0.019665271966527197,0.0,0.006733425414364641,0.027611940298507463,0.004486133768352364,0.03095238095238095,0.04059829059829059,0.0,0.025748502994011976,0.02567079463364293,0.028007431490942866,0.062410242514564424,0.048511507671781195,0.05096573925040239,0.044683940138485596,0.06558544303797469,0.034262838210933184,0.041999999999999996,0.05194805194805194,0.34090909090909094,0.00915221579961464,0.0,0.03948253507747211,0.20185790563364933,0.0,0.16946764993950567,0.07841705962627177,0.045109836025188005
SRPK1,0.07473749835936475,0.06490362180982806,0.03322171307719421,0.02756410256410256,0.017901234567901235,0.0,0.08460774577954319,0.07627118644067797,0.08333333333333333,0.052380952380952375,0.0,0.01,0.08289137008606652,0.09897815654476254,0.07033563672260612,0.0347590782122905,0.02728658536585366,0.03368490048861876,0.04316081330868761,0.08023255813953488,0.06346801346801346,0.06501182033096926,0.09233322794815049,0.09562268803945746,0.12655860349127182,0.08988399071925754,0.12904330930101754,0.05112470402525651,0.019208526107072042,0.06309265571738457,0.05414144632048423,0.05973871733966746,0.10753138075313806,0.0,0.0426450276243094,0.007711442786069651,0.02243066884176182,0.1738095238095238,0.023504273504273508,0.1,0.1035928143712575,0.027734778121775026,0.028704133766836972,0.05407803820620512,0.036169946631087385,0.0469418257070591,0.04341821160002978,0.05925632911392405,0.028188845941468803,0.112,0.07792207792207792,0.0,0.028420038535645467,0.0,0.055362071400146345,0.14665468017870764,0.04655550794459628,0.0861727257014461,0.0834703625136804,0.05069027087066566
SRPK2,0.1999507809423809,0.11483362647618363,0.06776524497708847,0.02756410256410256,0.04259259259259259,0.031428571428571424,0.10810989738497184,0.1271186440677966,0.07798573975044563,0.07619047619047618,0.42777777777777776,0.01,0.1028960223307746,0.08143720006619229,0.1937314906219151,0.11890712290502792,0.008993902439024391,0.04619830771064236,0.03761552680221811,0.039393079977311396,0.07356902356902358,0.10520094562647754,0.15113815997470756,0.18316892725030826,0.34351620947630923,0.1279350348027842,0.3479163470879992,0.08230071033938438,0.10777428949107734,0.07982646420824294,0.06561006690028671,0.06330166270783848,0.06150627615062761,0.0,0.010186464088397788,0.022636815920398012,0.05831973898858074,0.0,0.057692307692307696,0.1,0.07964071856287425,0.049922600619195054,0.042870413376683694,0.07243598428397237,0.050346064042695135,0.06039319383766384,0.05056585511130966,0.10830696202531645,0.0458586416344561,0.082,0.06493506493506493,0.0,0.005298651252408474,0.0,0.06687698173275651,0.6038629181649777,0.03877883679992588,0.2795169096041943,0.22165252462471793,0.10402894542634629
SRPRB,0.05183423021393884,0.046956100362539936,0.020532252379273877,0.0,0.030246913580246913,0.0,0.026348891095663685,0.02542372881355932,0.044117647058823525,0.004761904761904759,0.0,0.0,0.06102581995812979,0.023146615919245408,0.03677196446199408,0.02149092178770949,0.0,0.019264688356572517,0.03761552680221811,0.013868406125921724,0.0,0.04196217494089835,0.04348719570028454,0.0376695437731196,0.05673316708229427,0.07503480278422274,0.06875798946668711,0.026262825572217836,0.015903833443489755,0.022497675859931822,0.041717107359031544,0.02529691211401425,0.023849372384937235,0.0,0.0018991712707182307,0.0,0.05179445350734094,0.03095238095238095,0.006410256410256412,0.0,0.04970059880239521,0.02567079463364293,0.009428704133766834,0.024678227882400757,0.012904436290860574,0.023948034030811676,0.022347554165735986,0.01337025316455696,0.011623412479293207,0.011999999999999997,0.012987012987012988,0.0,0.013005780346820803,0.0,0.01750535950397309,0.1075351422033344,0.019924896928707088,0.030676384167770923,0.030782248584669842,0.028861237828278995
SRPX,0.0433685523034519,0.04390502171650095,0.0,0.0,0.005555555555555555,0.0,0.0025157232704402475,0.0,0.0,0.0,0.09444444444444444,0.01,0.01892300535008141,0.010197749462187652,0.1290720631786772,0.08643505586592179,0.008993902439024391,0.00031581456322250095,0.0,0.00138967668746455,0.009595959595959595,0.006501182033096926,0.007919696490673409,0.006843403205918619,0.0018703241895261825,0.03883990719257541,0.019159380273048015,0.0014009471191791627,0.0,0.019708707778122093,0.04267282574068175,0.0074821852731591434,0.0,0.0,0.0032803867403314903,0.0,0.11378466557911908,0.0,0.0,0.0,0.013772455089820355,0.003998968008255933,0.0010682768230376206,0.004491261346700987,0.00840143428952635,0.0,0.0017980790708063427,0.0022943037974683493,0.0011319712865819984,0.0019999999999999983,0.05194805194805194,0.0,0.0,0.0,0.027248745170027858,0.1640023972975918,0.038170831982211516,0.05676096099556374,0.12949730445474322,0.04816461533023643
SRR,0.013377739860874132,0.011778958325855198,0.0,0.0,0.0,0.0,0.0038397881496193276,0.0,0.0,0.0,0.0,0.0,0.0024075366364270726,0.0,0.008637709772951627,0.0033344972067039062,0.0059451219512195105,0.002937671314503636,0.013585951940850275,0.00138967668746455,0.0,0.004137115839243498,0.010448940878912422,0.019173859432799013,0.00685785536159601,0.008213457076566125,0.02307102316306182,0.004163378058405682,0.0008674818241903503,0.0011155872327238917,0.005081236062440268,0.006294536817102136,0.002928870292887027,0.0,0.0025897790055248605,0.0,0.0020391517128874326,0.0,0.0,0.0,0.0,0.0,0.0,0.0023235333965587295,0.0,0.0011841802713267388,0.0,0.003876582278481009,0.0,0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.027051323962079106,0.0,0.016337788788385085,0.016912688654389208,0.003014505917296035
SRSF10,0.143972306076913,0.11393625040381923,0.062830454705675,0.14294871794871794,0.05493827160493827,0.05047619047619047,0.11439920556107247,0.1271186440677966,0.14037433155080214,0.1476190476190476,0.20555555555555555,0.01,0.12173761339846476,0.10712808207843787,0.11327739387956565,0.07177025139664805,0.033384146341463417,0.05370635204385652,0.07643253234750462,0.05414066931366987,0.04663299663299664,0.1057919621749409,0.19682263673727474,0.19180024660912454,0.08915211970074813,0.1288631090487239,0.2414327350820678,0.11821231254932912,0.04630700594844679,0.11453362255965294,0.0773972602739726,0.062114014251781466,0.13682008368200835,0.0,0.03159530386740332,0.08233830845771144,0.07218597063621533,0.1738095238095238,0.04059829059829059,0.0,0.12754491017964073,0.050954592363261095,0.054482117974918726,0.09092941335862349,0.06202051367578386,0.09143481260059784,0.07342342342342342,0.05609177215189874,0.04861954721148536,0.132,0.025974025974025972,0.06818181818181818,0.04961464354527938,0.0,0.06580508093813785,0.28125204315135666,0.07897664103395563,0.279826582934839,0.15790524381510856,0.09268491750917666
SRSF2,0.46514306339414624,0.3086309630640009,0.4523264011279521,0.2967948717948718,0.2648148148148148,0.031428571428571424,0.375571002979146,0.3559322033898305,0.3721033868092692,0.26666666666666666,0.42777777777777776,0.09000000000000001,0.34178878809025354,0.24244994208174747,0.3339091806515301,0.16534567039106143,0.05167682926829269,0.19504826599928493,0.3370609981515712,0.1908394781622235,0.32272727272727275,0.29964539007092195,0.4973284856149225,0.30770653514180024,0.5056109725685786,0.45183294663573087,0.8797208160760853,0.21134569850039464,0.1699025115664243,0.2567709947319492,0.20514495062121696,0.2165083135391924,0.5594142259414225,0.0,0.12344613259668508,0.2017412935323383,0.17577487765089722,0.31666666666666665,0.14316239316239318,0.0,0.44491017964071855,0.17324561403508773,0.16595448211797492,0.3555954477713047,0.22696380920613743,0.3245918601977466,0.21414265505174596,0.128876582278481,0.10659856432909995,0.112,0.18181818181818182,0.06818181818181818,0.20568400770712908,0.0,0.19680804631638404,1.1346246049907376,0.20497261083059248,0.6495549346085153,0.47724290983772677,0.221004928134496
SRSF4,0.18328192676204227,0.1665942783301626,0.11182587240042297,0.02756410256410256,0.07962962962962962,0.0028571428571428567,0.1484938761999338,0.15254237288135591,0.15641711229946523,0.1238095238095238,0.31666666666666665,0.03,0.20129099790648988,0.1926402449114678,0.1966929911154985,0.16010824022346368,0.021189024390243904,0.07742223811226313,0.12818853974121996,0.08306863301191152,0.10387205387205388,0.1306146572104019,0.22037622510275054,0.18810110974106042,0.18640897755610972,0.13211136890951275,0.2768164851459835,0.1304459352801894,0.04928122934567085,0.19603346761698173,0.09810449187639375,0.08942992874109262,0.24560669456066947,0.0,0.04540745856353591,0.09228855721393034,0.12928221859706363,0.1261904761904762,0.07478632478632478,0.0,0.2353293413173653,0.09842621259029928,0.09465861588481189,0.13611299281940115,0.11197048032021348,0.12006208323752586,0.11392673665400938,0.0988132911392405,0.0977636664826063,0.14200000000000002,0.10389610389610389,0.06818181818181818,0.0920038535645472,0.0,0.11997779175599174,0.42049144600632016,0.145527111224348,0.40059918188627064,0.19343374633500426,0.14420379191083302
SRSF5,0.2568480115500722,0.15787178290678058,0.8305428269298555,0.4506410256410256,0.3759259259259259,0.060000000000000005,0.48944058258854684,0.4661016949152542,0.5343137254901962,0.3380952380952381,0.31666666666666665,0.07,0.5339264945336125,0.42795383087870265,0.4405231984205331,0.20794343575418994,0.12484756097560977,0.29539387438922654,0.19473197781885399,0.15850822461712988,0.3496632996632997,0.23108747044917258,0.27886500158077776,0.33606658446362514,0.6751870324189526,0.745568445475638,0.44719026435547377,0.149388318863457,0.2761483807005949,0.5347381468856522,0.5861580121057661,0.2628266033254157,0.3920502092050209,0.0,0.10894337016574586,0.13208955223880597,0.16598694942903752,0.03095238095238095,0.17735042735042736,0.0,0.45089820359281435,0.13815789473684212,0.18871342313051556,0.4446755182224631,0.22354486324216144,0.4415152908714647,0.25546496910133276,0.31400316455696203,0.07236333517393706,0.412,0.14285714285714285,0.24999999999999997,0.1690751445086705,0.0,0.27865762076535,0.8483436853002071,0.1805713508129893,1.1305568358587315,0.39020855008039346,0.25310903055743295
SRSF6,0.19837577109856938,0.0946247173265372,0.08221713077194218,0.06602564102564103,0.05493827160493827,0.060000000000000005,0.1230056272757365,0.1694915254237288,0.12611408199643492,0.1238095238095238,0.09444444444444444,0.13,0.16430565247732032,0.11130647029621049,0.17892398815399801,0.11192388268156422,0.033384146341463417,0.0889822428792754,0.11894639556377078,0.05697674418604651,0.08367003367003367,0.0975177304964539,0.139756560227632,0.16220715166461158,0.18640897755610972,0.30102088167053365,0.34359564350360483,0.08703630623520127,0.07406642432253802,0.1672141307716145,0.09205160879260911,0.08942992874109262,0.10334728033472804,0.0,0.033667127071823205,0.0027363184079601983,0.11378466557911908,0.03095238095238095,0.07478632478632478,0.0,0.04970059880239521,0.06901444788441692,0.07120297259637715,0.17540306191572957,0.13240076717811874,0.18490457576454356,0.12211674484401758,0.09090189873417721,0.03702374378796245,0.062,0.012987012987012988,0.0,0.08236994219653179,0.0,0.08956661831345716,0.6912117249645854,0.13864797100106546,0.18379184190816386,0.2891897825998838,0.12460050620220882
SRSF7,0.2120914818217614,0.22251875515991243,0.11217835741980967,0.2583333333333333,0.14135802469135803,0.04095238095238095,0.4474015226746111,0.3728813559322034,0.4095365418894831,0.3142857142857143,0.31666666666666665,0.03,0.21989997673877645,0.22313006784709583,0.1823790720631787,0.13217527932960893,0.0638719512195122,0.1625134072220236,0.2132162661737523,0.10405558706749858,0.18804713804713805,0.23995271867612292,0.360275055327221,0.29907521578298396,0.23877805486284287,0.21888631090487237,0.3167766017282814,0.19713891081294396,0.10446959682749504,0.2397273008986675,0.14047467346288628,0.13931116389548695,0.40460251046025103,0.12857142857142856,0.07993784530386741,0.13208955223880597,0.1300978792822186,0.22142857142857142,0.07478632478632478,0.0,0.6365269461077845,0.1665376676986584,0.1578262888992104,0.2822314049586777,0.16308789192795198,0.24054955162106229,0.17765989129625492,0.2570411392405063,0.08616786305908339,0.12200000000000001,0.09090909090909091,0.24999999999999997,0.18834296724470134,0.0,0.1733995301608493,0.4087011005775308,0.2024132000741187,0.44993806533387104,0.18091533690937833,0.1655572562255053
